2020-01-02 22:42:56.720000,FG16 BHZ GI 00,LP,42.5,2919
2020-01-02 22:43:39.220000,FG16 BHZ GI 00,LP,40.0,2450
2020-01-02 22:48:34.220000,FG16 BHZ GI 00,LP,45.0,2121
2020-01-02 23:06:49.220000,FG16 BHZ GI 00,LP,55.0,3272
2020-01-02 23:10:14.220000,FG16 BHZ GI 00,LP,35.0,2994
2020-01-02 23:19:51.720000,FG16 BHZ GI 00,LP,92.5,3485
2020-01-02 23:21:44.220000,FG16 BHZ GI 00,LP,27.5,3128
2020-01-02 23:23:21.720000,FG16 BHZ GI 00,LP,27.5,1752
2020-01-02 23:24:04.220000,FG16 BHZ GI 00,LP,40.0,3174
2020-01-02 23:26:49.220000,FG16 BHZ GI 00,LP,30.0,2098
2020-01-02 23:41:01.720000,FG16 BHZ GI 00,LP,40.0,3082
2020-01-02 23:43:14.220000,FG16 BHZ GI 00,LP,22.5,1651
2020-01-02 23:44:19.220000,FG16 BHZ GI 00,LP,45.0,2181
2020-01-02 23:45:44.220000,FG16 BHZ GI 00,LP,40.0,2013
2020-01-02 23:47:06.720000,FG16 BHZ GI 00,LP,37.5,1783
2020-01-02 23:49:24.220000,FG16 BHZ GI 00,LP,22.5,1819
2020-01-02 23:50:36.720000,FG16 BHZ GI 00,LP,27.5,2227
2020-01-02 23:52:21.720000,FG16 BHZ GI 00,LP,22.5,1923
2020-01-03 00:33:02.660000,FG16 BHZ GI 00,LP,60.0,2786
2020-01-03 00:34:35.160000,FG16 BHZ GI 00,LP,42.5,2729
2020-01-03 00:35:17.660000,FG16 BHZ GI 00,LP,55.0,2246
2020-01-03 00:47:57.660000,FG16 BHZ GI 00,LP,37.5,1903
2020-01-03 00:49:40.160000,FG16 BHZ GI 00,LP,35.0,2972
2020-01-03 00:50:32.660000,FG16 BHZ GI 00,LP,100.0,4659
2020-01-03 01:02:05.160000,FG16 BHZ GI 00,LP,55.0,2301
2020-01-03 01:04:35.160000,FG16 BHZ GI 00,LP,37.5,2004
2020-01-03 01:14:57.660000,FG16 BHZ GI 00,LP,40.0,2463
2020-01-03 01:16:00.160000,FG16 BHZ GI 00,LP,112.5,3168
2020-01-03 01:41:32.660000,FG16 BHZ GI 00,LP,55.0,1730
2020-01-03 01:43:17.660000,FG16 BHZ GI 00,LP,42.5,2877
2020-01-03 01:55:47.660000,FG16 BHZ GI 00,LP,45.0,2418
2020-01-03 01:57:27.660000,FG16 BHZ GI 00,LP,100.0,1607
2020-01-03 02:06:12.660000,FG16 BHZ GI 00,LP,57.5,2381
2020-01-03 02:12:50.160000,FG16 BHZ GI 00,LP,72.5,1981
